2144,Frito-Lay Baked! & Popped Mix Variety Pack - 30 pk 37.2 OZ PKG,NULL,NULL,00028400210751,"Frito Lay Baked & Popped Mix (30: 4-2 oz, 6-1.5 oz, 14-1.125 oz, 6- 0.75 oz) 37.25 Ounce 30 Bags Pack. ",B00N3APNS8,27907,Frito-Lay Baked! & Popped Mix Variety Pack - 30 pk 37.2 OZ PKG,2144,Frito-Lay Baked! & Popped Mix Variety Pack - 30 pk 37.2 OZ PKG
87569,"Frito-Lay Sunflower Seeds, 4.25 Ounce (Pack of 28)",NULL,NULL,0028400559577,"Frito-Lay Sunflower Seeds, 4.25 Ounce (Pack of 28)",B00HKHXAAS,2013,"Frito-Lay Sunflower Seeds, 4.25 Ounce (Pack of 28)",87569,"Frito-Lay Sunflower Seeds, 4.25 Ounce (Pack of 28)"
87573,"Frito-lay Smart Mix Variety Pack, 40.875 Ounce (Pack of 2)",NULL,NULL,00028400563222,2/40.87OZ  30CT SMART VP,B00EIFKZMG,1952,"Frito-lay Smart Mix Variety Pack, 40.875 Ounce (Pack of 2)",87573,"Frito-lay Smart Mix Variety Pack, 40.875 Ounce (Pack of 2)"
87574,"Frito-lay Smart Mix Variety Pack, 30 Pack",NULL,NULL,00028400563222,2/40.87OZ  30CT SMART VP,B00F0BYI2K,1956,"Frito-lay Smart Mix Variety Pack, 30 Pack",87574,"Frito-lay Smart Mix Variety Pack, 30 Pack"
87575,"Fritos Corn Chips, Original, 4 Ounce (Pack of 28)",NULL,NULL,00028400566278,28/4.00OZ  XVL FR REG,B00DXORGA2,1940,"Fritos Corn Chips, Original, 4 Ounce (Pack of 28)",87575,"Fritos Corn Chips, Original, 4 Ounce (Pack of 28)"
87597,"Fritos Ranch Flavored Corn Chips, 4.25 Ounce",NULL,NULL,00028400594622,Fritos Classic Ranch Corn Chips 4.25 Ounce Plastic Bag,B01ND1BLYI,57928,"Fritos Ranch Flavored Corn Chips, 4.25 Ounce",87597,"Fritos Ranch Flavored Corn Chips, 4.25 Ounce"
87634,"Frito-Lay Party Pack, Chips and Dips Variety Box, 5 Count",NULL,NULL,00028400651851,Party Variety Pack 5 count 49.25ounces,B01MQWC1FA,56663,"Frito-Lay Party Pack, Chips and Dips Variety Box, 5 Count",87634,"Frito-Lay Party Pack, Chips and Dips Variety Box, 5 Count"
87635,Frito-Lay Chips and Dip Party Mix Variety Pack,NULL,NULL,00028400652742,Party Variety Pack  5 Count 49 ounces,B01MZ8T17P,57110,Frito-Lay Chips and Dip Party Mix Variety Pack,87635,Frito-Lay Chips and Dip Party Mix Variety Pack
87641,"Frito-Lay Classic Mix Variety Pack, 40 Count",NULL,NULL,00028400662970,Frito Lay EComm 40CT VP Classic 40 ounces,B06XWQ4M4B,57933,"Frito-Lay Classic Mix Variety Pack, 40 Count",87641,"Frito-Lay Classic Mix Variety Pack, 40 Count"
87653,"Frito-Lay Gluten Free Mix Variety Pack, 40 Count",NULL,NULL,00028400922630,Frito Gluten Free V Pack 40 ct 37.81ounce,B06ZXW54YW,81154,"Frito-Lay Gluten Free Mix Variety Pack, 40 Count",87653,"Frito-Lay Gluten Free Mix Variety Pack, 40 Count"
87844,"Fritos Corn Chips, Twists Honey BBQ, 10.25 Ounce",NULL,NULL,0490710510898,"Fritos Corn Chips, Twists Honey BBQ, 10.25 Ounce",B008KFNZHM,711,"Fritos Corn Chips, Twists Honey BBQ, 10.25 Ounce",87844,"Fritos Corn Chips, Twists Honey BBQ, 10.25 Ounce"
87972,"Frito-Lay Chips Classic mix Multipack, 20 Count",NULL,NULL,0639277527868,"Frito-Lay Chips Classic mix Multipack, 20 Count",B000UEUAGU,116,"Frito-Lay Chips Classic mix Multipack, 20 Count",87972,"Frito-Lay Chips Classic mix Multipack, 20 Count"
87972,"Frito-Lay Chips Classic mix Multipack, 20 Count",NULL,NULL,0639277527868,"Frito-Lay Chips Classic mix Multipack, 20 Count",B073QMN75M,87089,"Frito-Lay Classic Mix Variety Pack, 35 Count",87972,"Frito-Lay Chips Classic mix Multipack, 20 Count"
88095,"Frito-Lay Bold Mix Variety Pack, 20 Count",NULL,NULL,0778894572520,"Frito-Lay Bold Mix Variety Pack, 20 Count",B016BA13PI,2664,"Frito-Lay Bold Mix Variety Pack, 20 Count",88095,"Frito-Lay Bold Mix Variety Pack, 20 Count"
88130,"Frito-Lay Variety Pack, Classic Mix, 30 pack- 51.5 oz",NULL,NULL,0804993505043,"Frito-Lay Variety Pack, Classic Mix, 30 pack- 51.5 oz",B00CHUCBIK,1915,"Frito-Lay Variety Pack, Classic Mix, 30 pack- 51.5 oz",88130,"Frito-Lay Variety Pack, Classic Mix, 30 pack- 51.5 oz"
88168,"Frito Lay Flavor Variety Pack, 32 oz",NULL,NULL,0885260481253,"Frito Lay Flavor Variety Pack, 32 oz",B007FGWS34,336,"Frito Lay Flavor Variety Pack, 32 oz",88168,"Frito Lay Flavor Variety Pack, 32 oz"
88169,"Fritos Cheese Dip, Jalapeno Cheddar, 9 Ounce (Pack of 6)",NULL,NULL,0885260482403,"Fritos Cheese Dip, Jalapeno Cheddar, 9 Ounce (Pack of 6)",B00AKLJVZY,758,"Fritos Cheese Dip, Jalapeno Cheddar, 9 Ounce (Pack of 6)",88169,"Fritos Cheese Dip, Jalapeno Cheddar, 9 Ounce (Pack of 6)"
88170,"Fritos Bean Dip, 9 Ounce (Pack of 6)",NULL,NULL,0885260484193,"Fritos Bean Dip, 9 Ounce (Pack of 6)",B00AKLK87Y,759,"Fritos Bean Dip, 9 Ounce (Pack of 6)",88170,"Fritos Bean Dip, 9 Ounce (Pack of 6)"
88224,"Fritos Corn Chips, Honey BBQ Twists, 10.25 oz",NULL,NULL,00028400156028,Fritos Honey Bbq 10.25z,B002RZ22OI,275,"Fritos Corn Chips, Honey BBQ Twists, 10.25 oz",88224,"Fritos Corn Chips, Honey BBQ Twists, 10.25 oz"
88253,"Fritos Chili Cheese, 4.25 oz",NULL,NULL,00028400419222,Fritos Chili Cheese Flavored Corn Chips 4.25 Ounce Plastic Bag,B014JRXP9W,57941,"Fritos Chili Cheese, 4.25 oz",88253,"Fritos Chili Cheese, 4.25 oz"
88383,"Frito-Lay Ultimate Snacks Care Package with Hot & Spicy Variety of Chips, Nuts & More, 42.27 Ounce",NULL,NULL,00028400122108,1CT 42.28OZ VARIETY PACK MIXED,B0792T5NZY,102108,"Frito-Lay Ultimate Snacks Care Package with Hot & Spicy Variety of Chips, Nuts & More, 42.27 Ounce",88383,"Frito-Lay Ultimate Snacks Care Package with Hot & Spicy Variety of Chips, Nuts & More, 42.27 Ounce"
99095,"Frito-Lay Fun Times Mix Variety Pack, 40 Count",NULL,NULL,00028400104142,Frito Lay Variety Pack Fun Times Mix 40 count 38 ounce,B076H6F974,93821,"Frito-Lay Fun Times Mix Variety Pack, 40 Count",99095,"Frito-Lay Fun Times Mix Variety Pack, 40 Count"
108516,FRITO LAY ORGNL MIX 18CT 16 OZ,NULL,NULL,00028400154581,"Frito Lay Original Mix Variety Pack (14 - 1 Ounce, 4 - .5 Ounce) 16 Ounce 18 Pack Plastic Bag",B07GFDDD6F,119351,"Frito-Lay 18 Piece VP Originals Mix, 16 Ounce",108516,FRITO LAY ORGNL MIX 18CT 16 OZ
108721,"Frito-Lay 2Go Family Fun Mix Variety Pack, 20 Ct",NULL,NULL,00028400190435,"Lays Ruffles Cheetos Fritos Funyuns Cheetos Family Fun Mix (14 -1 Oz, 3 - 0.875 Oz, 3 - 0.75 Oz) 18.875 Ounce Plastic Bags",B079V3495Q,102703,"Frito-Lay Family Fun Mix Variety Pack, 18.88 Ounce",108721,"Frito-Lay 2Go Family Fun Mix Variety Pack, 20 Ct"
108721,"Frito-Lay 2Go Family Fun Mix Variety Pack, 20 Ct",NULL,NULL,00028400190435,"Lays Ruffles Cheetos Fritos Funyuns Cheetos Family Fun Mix (14 -1 Oz, 3 - 0.875 Oz, 3 - 0.75 Oz) 18.875 Ounce Plastic Bags",B078HT687Z,115266,"Frito-Lay Family Fun Mix Variety Pack, 20 Count",108721,"Frito-Lay 2Go Family Fun Mix Variety Pack, 20 Ct"
108927,"Frito-Lay Lunch Box Builder, Variety Box of Chips and Chewy Bars, 30 Count, 27.6 Ounce",NULL,NULL,00028400150347,Frito Lay Hello Snacks Lunch Box 30 Count Mix 27.6 Ounces,B07DQ6T4K3,115453,"Frito-Lay Lunch Box Builder, Variety Box of Chips and Chewy Bars, 30 Count, 27.6 Ounce",108927,"Frito-Lay Lunch Box Builder, Variety Box of Chips and Chewy Bars, 30 Count, 27.6 Ounce"
115445,Frito-Lay Multipack 32ct 30oz,NULL,NULL,00028400067355,"FritoLay Spicy Party Mix Variety Pack (21 - 1 Ounce, 6 - .875 Ounce, 5 - .75 Ounce) 30 Ounce 32 Count Bag",B079V3Q112,102660,"Frito-Lay Flamin' Hot Mix Variety Pack, 30 Ounce",115445,Frito-Lay Multipack 32ct 30oz
115445,Frito-Lay Multipack 32ct 30oz,NULL,NULL,00028400067355,"FritoLay Spicy Party Mix Variety Pack (21 - 1 Ounce, 6 - .875 Ounce, 5 - .75 Ounce) 30 Ounce 32 Count Bag",B078HX5PTX,102416,"Frito-Lay Flamin' Hot Mix Variety Pack, 36 Count",115445,Frito-Lay Multipack 32ct 30oz
115459,Frito-Lay Multipack 18ct 15.75oz,NULL,NULL,00028400074230,Frito Lay Purely Delicious Mix Multipack (18 - .875 Ounce) 15.75 Ounces 18 Pack Plastic Bags,B079TNG2Q9,102674,"Frito-Lay Purely Delicious Mix, 15.75 Ounce",115459,Frito-Lay Multipack 18ct 15.75oz
115459,Frito-Lay Multipack 18ct 15.75oz,NULL,NULL,00028400074230,Frito Lay Purely Delicious Mix Multipack (18 - .875 Ounce) 15.75 Ounces 18 Pack Plastic Bags,B0069HSOYM,102360,"Frito-Lay Purely Delicious Mix, 18 Count",115459,Frito-Lay Multipack 18ct 15.75oz
115478,"FritoLay Crunch & Pop Mix (10 - .875Oz, 8 - .5Oz) 12.75 Ounces 18Ct Bags",NULL,NULL,00028400068666,Frito Lay Smartfood Delight & Simply 18Ct Multipack 12.75 ounce,B078HVM6L8,102430,"Frito-Lay Crunch & Pop Mix Variety Pack, 18 Count",115478,"FritoLay Crunch & Pop Mix (10 - .875Oz, 8 - .5Oz) 12.75 Ounces 18Ct Bags"
115478,"FritoLay Crunch & Pop Mix (10 - .875Oz, 8 - .5Oz) 12.75 Ounces 18Ct Bags",NULL,NULL,00028400068666,Frito Lay Smartfood Delight & Simply 18Ct Multipack 12.75 ounce,B079V2PFW6,102689,"Frito-Lay Crunch & Pop Mix Variety Pack, 12.75 Ounce",115478,"FritoLay Crunch & Pop Mix (10 - .875Oz, 8 - .5Oz) 12.75 Ounces 18Ct Bags"
117254,"Frito-Lay Bold Mix Variety Pack, 35 Count",NULL,NULL,00028400020503,E-Commerce Bold Mix Variety Pack- 35 count- 33.45  ounce,B073QM3SKD,87088,"Frito-Lay Bold Mix Variety Pack, 35 Count",117254,"Frito-Lay Bold Mix Variety Pack, 35 Count"
117260,"Frito-Lay Classic Mix Variety Pack, 40 Count",NULL,NULL,00028400104111,Frito Lay Variety Pack  Mixed 40 count 38.5 Ounce,B071J7HRHY,82593,"Frito-Lay Classic Mix Variety Pack, 40 Count",117260,"Frito-Lay Classic Mix Variety Pack, 40 Count"
117281,"Frito-Lay Ultimate Snacks Care Package, Classic Variety Assortment of Chips, Cookies, Crackers, & Nuts, 40 Count",NULL,NULL,00028400122054,Frito Lay Variety Pack 40 Ct/ 47.46 Ounce,B0792MHVMV,102127,"Frito-Lay Ultimate Snacks Care Package, Classic Variety Assortment of Chips, Cookies, Crackers, & Nuts, 40 Count",117281,"Frito-Lay Ultimate Snacks Care Package, Classic Variety Assortment of Chips, Cookies, Crackers, & Nuts, 40 Count"
117282,"Frito-Lay Ultimate Snacks Care Package, Flavor Variety Assortment of Chips, Cookies, Crackers, & Nuts, 40 Count",NULL,NULL,00028400122085,Frito Lay Flavor V Pk 40 Ct 47.81 OZ,B0792L2989,102146,"Frito-Lay Ultimate Snacks Care Package, Flavor Variety Assortment of Chips, Cookies, Crackers, & Nuts, 40 Count",117282,"Frito-Lay Ultimate Snacks Care Package, Flavor Variety Assortment of Chips, Cookies, Crackers, & Nuts, 40 Count"
117295,Frito-Lay Send & Share 30 Piece Variety Snack Box,NULL,NULL,00028400141956,Frito Lay Send & Share Mix 30 Count 37.155 Ounce,B079ZZ3XP8,115203,Frito-Lay Send & Share 30 Piece Variety Snack Box,117295,Frito-Lay Send & Share 30 Piece Variety Snack Box
117312,"Frito-Lay Baseball Snack Box, Variety Box of Cracker Jack, Spitz Sunflower Seeds, and In Shell Peanuts, 28 Count, 66.5 Ounce",NULL,NULL,00028400150385,Frito Lay Baseball Snack Box 66.5 Ounce,B07DQ8PD9D,115455,"Frito-Lay Baseball Snack Box, Variety Box of Cracker Jack, Spitz Sunflower Seeds, and In Shell Peanuts, 28 Count, 66.5 Ounce",117312,"Frito-Lay Baseball Snack Box, Variety Box of Cracker Jack, Spitz Sunflower Seeds, and In Shell Peanuts, 28 Count, 66.5 Ounce"
117313,"Frito-Lay Flamin' Hot Mix 40 Piece Variety Pack, 38.5 Ounce",NULL,NULL,00028400150934,FritoLay Flamin Hot Mix Variety Pack 38.5 Ounces 40 Count Plastic Bags,B07C243QTD,115247,"Frito-Lay Flamin' Hot Mix 40 Piece Variety Pack, 38.5 Ounce",117313,"Frito-Lay Flamin' Hot Mix 40 Piece Variety Pack, 38.5 Ounce"
117333,"Fritos Reduced Fat Whole Grain Corn Chips, 16 Ounce (Pack of 8)",NULL,NULL,00028400561358,Fritos Reduced Fat Corn Chips 16 Ounce Plastic Bag,B07CT1K2BR,115487,"Fritos Reduced Fat Whole Grain Corn Chips, 16 Ounce (Pack of 8)",117333,"Fritos Reduced Fat Whole Grain Corn Chips, 16 Ounce (Pack of 8)"
120663,"Fritos 12 Piece Frito-Lay Top N Go Fritos Scoops, 10.5 Ounce",NULL,NULL,00028400204330,Fritos Scoops Corn Snacks Top-N-Go 3.5 Ounce/12,B07FWPJXPS,119348,"Fritos 12 Piece Frito-Lay Top N Go Fritos Scoops, 10.5 Ounce",120663,"Fritos 12 Piece Frito-Lay Top N Go Fritos Scoops, 10.5 Ounce"
122163,"Frito-Lay Top N Go Doritos Nacho Cheese, 2.5oz (12 Count)",NULL,NULL,00028400204231,Doritos Nacho Cheese Top-N-Go Tortilla Chips 2.5 Ounce/12 Plastic Bag,B07FX52ZDQ,119375,"Frito-Lay Top N Go Doritos Nacho Cheese, 2.5oz (12 Count)",122163,"Frito-Lay Top N Go Doritos Nacho Cheese, 2.5oz (12 Count)"
125666,"Frito-Lay Classic Mix Variety Pack, 18 Count",NULL,NULL,00028400154406,Frito Lay Classic Mix Variety Pack (18 - 1 OZ) 18 Ounce Plastic Bag,B07G38C4JG,119400,"Frito-Lay Classic Mix Variety Pack, 18 Count",125666,"Frito-Lay Classic Mix Variety Pack, 18 Count"
125666,"Frito-Lay Classic Mix Variety Pack, 18 Count",NULL,NULL,00028400154406,Frito Lay Classic Mix Variety Pack (18 - 1 OZ) 18 Ounce Plastic Bag,B07GF7474B,119357,"Frito-Lay 18CT VP CLASSIC MIX, 18 Ounce",125666,"Frito-Lay Classic Mix Variety Pack, 18 Count"
125667,"Frito-Lay Flavor Mix Variety Pack, 18 Count",NULL,NULL,00028400154437,Frito Lay Flavor Mix Variety Pack (18 - 1 Ounce) 18 Ounces 18 Pack Plastic Bags,B07GF74743,119446,"Frito-Lay 18 Piece VP Flavor Mix, 18 Ounce",125667,"Frito-Lay Flavor Mix Variety Pack, 18 Count"
125667,"Frito-Lay Flavor Mix Variety Pack, 18 Count",NULL,NULL,00028400154437,Frito Lay Flavor Mix Variety Pack (18 - 1 Ounce) 18 Ounces 18 Pack Plastic Bags,B07G348HYR,119384,"Frito-Lay Flavor Mix Variety Pack, 18 Count",125667,"Frito-Lay Flavor Mix Variety Pack, 18 Count"
125668,"Frito-Lay 18 Piece VP Doritos & Cheetos Mix, 17.625 Ounce",NULL,NULL,00028400154468,"Doritos & Cheetos Mix Variety Pack (3-0.875 Ounce, 15-1 Ounce) 17.625 Ounces 18 Count Plastic Bags",B07G2SP5YT,119432,"Frito-Lay Doritos & Cheetos Mix Variety Pack, 18 Count",125668,"Frito-Lay 18 Piece VP Doritos & Cheetos Mix, 17.625 Ounce"
125668,"Frito-Lay 18 Piece VP Doritos & Cheetos Mix, 17.625 Ounce",NULL,NULL,00028400154468,"Doritos & Cheetos Mix Variety Pack (3-0.875 Ounce, 15-1 Ounce) 17.625 Ounces 18 Count Plastic Bags",B07GFJGMSF,119442,"Frito-Lay 18 Piece VP Doritos & Cheetos Mix, 17.625 Ounce",125668,"Frito-Lay 18 Piece VP Doritos & Cheetos Mix, 17.625 Ounce"
125669,"Frito-Lay Fiery Mix Variety Pack, 18 Count",NULL,NULL,00028400154475,"Frito Lay  Snacks, Fiery Mix Variety Pack, 18 Single Bags, 17-  3/4 Oz",B07GFDDD64,119359,"Frito-Lay 18 Piece VP Fiery Mix, 17.75 Ounce",125669,"Frito-Lay Fiery Mix Variety Pack, 18 Count"
125669,"Frito-Lay Fiery Mix Variety Pack, 18 Count",NULL,NULL,00028400154475,"Frito Lay  Snacks, Fiery Mix Variety Pack, 18 Single Bags, 17-  3/4 Oz",B07G3482SF,119437,"Frito-Lay Fiery Mix Variety Pack, 18 Count",125669,"Frito-Lay Fiery Mix Variety Pack, 18 Count"
125670,"Frito-Lay Cheesy Mix Variety Pack, 18 Count",NULL,NULL,00028400154512,"Frito Lay Cheesy Mix Variety Pack (15 - 1 Ounce, 3 - .875 Ounce) 17.625 Ounce 18 Count Plastic Bag",B07G2SP171,119426,"Frito-Lay Cheesy Mix Variety Pack, 18 Count",125670,"Frito-Lay Cheesy Mix Variety Pack, 18 Count"
125670,"Frito-Lay Cheesy Mix Variety Pack, 18 Count",NULL,NULL,00028400154512,"Frito Lay Cheesy Mix Variety Pack (15 - 1 Ounce, 3 - .875 Ounce) 17.625 Ounce 18 Count Plastic Bag",B07GFJRR97,119455,"Frito-Lay 18 Piece VP Cheesy Mix, 17.625 Ounce",125670,"Frito-Lay Cheesy Mix Variety Pack, 18 Count"
125672,"Frito-Lay 18 Piece VP Baked & Popped Mix, 15 Ounce",NULL,NULL,00028400154659,"Frito Lay Baked and Popped Mix (3-.5oz, 12-.875oz, 3-1oz) 15.0 Ounce 18 Count Variety Pack Plastic Bag",B07GFK9LSX,119356,"Frito-Lay 18 Piece VP Baked & Popped Mix, 15 Ounce",125672,"Frito-Lay 18 Piece VP Baked & Popped Mix, 15 Ounce"
125672,"Frito-Lay 18 Piece VP Baked & Popped Mix, 15 Ounce",NULL,NULL,00028400154659,"Frito Lay Baked and Popped Mix (3-.5oz, 12-.875oz, 3-1oz) 15.0 Ounce 18 Count Variety Pack Plastic Bag",B07G3BWXCP,119732,"Frito-Lay 18 Piece VP Mix, Baked & Popped, 15 Ounce",125672,"Frito-Lay 18 Piece VP Baked & Popped Mix, 15 Ounce"
125673,"Frito-Lay Bold Mix Variety Pack, 18 Count",NULL,NULL,00028400155410,"Frito Lay Bold Mix Variety Pack (14 - 1 Ounce, 4 - .75 Ounce) 17.0 Ounce 18 Count Plastic Bag",B07G2SNR3C,119390,"Frito-Lay Bold Mix Variety Pack, 18 Count",125673,"Frito-Lay Bold Mix Variety Pack, 18 Count"
125673,"Frito-Lay Bold Mix Variety Pack, 18 Count",NULL,NULL,00028400155410,"Frito Lay Bold Mix Variety Pack (14 - 1 Ounce, 4 - .75 Ounce) 17.0 Ounce 18 Count Plastic Bag",B07GFD9YT7,119360,"Frito-Lay 18 Piece VP Bold Mix, 17 Ounce",125673,"Frito-Lay Bold Mix Variety Pack, 18 Count"
125674,"Frito-Lay 28 Piece VP Fun TIMES Mix Cube, 26.5 Ounce",NULL,NULL,00028400155830,"FritoLay Fun Times Party Mix Variety Pack (3-.625 Ounce, 3-.875 Ounce, 22-1 Ounce) 26.5 Ounces 28 Count Plastic Bags",B07G39L3Q6,119440,"Frito-Lay Fun Times Mix Variety Pack, 28 Count",125674,"Frito-Lay 28 Piece VP Fun TIMES Mix Cube, 26.5 Ounce"
125674,"Frito-Lay 28 Piece VP Fun TIMES Mix Cube, 26.5 Ounce",NULL,NULL,00028400155830,"FritoLay Fun Times Party Mix Variety Pack (3-.625 Ounce, 3-.875 Ounce, 22-1 Ounce) 26.5 Ounces 28 Count Plastic Bags",B07GFKJD49,119353,"Frito-Lay 28 Piece VP Fun TIMES Mix Cube, 26.5 Ounce",125674,"Frito-Lay 28 Piece VP Fun TIMES Mix Cube, 26.5 Ounce"
125675,"Frito-Lay 28 Piece VP Party Mix Cube, 27 Ounce",NULL,NULL,00028400155861,"FritoLay Party Mix Variety Pack (3-.75 Ounce, 25-1 Ounce) 27.25 Ounces 28 Count Plastic Bags",B07GFJRR9V,119342,"Frito-Lay 28 Piece VP Party Mix Cube, 27 Ounce",125675,"Frito-Lay 28 Piece VP Party Mix Cube, 27 Ounce"
125675,"Frito-Lay 28 Piece VP Party Mix Cube, 27 Ounce",NULL,NULL,00028400155861,"FritoLay Party Mix Variety Pack (3-.75 Ounce, 25-1 Ounce) 27.25 Ounces 28 Count Plastic Bags",B07G348HYQ,119431,"Frito-Lay Party Mix Variety Pack, 28 Count",125675,"Frito-Lay 28 Piece VP Party Mix Cube, 27 Ounce"
125676,"Frito-Lay 28 Piece VP Spicy Party Mix Cube, 26.375 Ounce",NULL,NULL,00028400155878,"Frito Lay Spicy Party Mix Variety Pack (19 - 1 Ounce, 5 - .875 Ounce, 4 - .75 Ounce) 26.375 Ounces 28 Count Plastic Bags",B07G2SP5Z5,122893,Frito-Lay 28 Piece VP Mix Cube Spicy Party 26.375 Ounce,125676,"Frito-Lay 28 Piece VP Spicy Party Mix Cube, 26.375 Ounce"
125676,"Frito-Lay 28 Piece VP Spicy Party Mix Cube, 26.375 Ounce",NULL,NULL,00028400155878,"Frito Lay Spicy Party Mix Variety Pack (19 - 1 Ounce, 5 - .875 Ounce, 4 - .75 Ounce) 26.375 Ounces 28 Count Plastic Bags",B07GFH3BGC,119443,"Frito-Lay 28 Piece VP Spicy Party Mix Cube, 26.375 Ounce",125676,"Frito-Lay 28 Piece VP Spicy Party Mix Cube, 26.375 Ounce"
125778,"Frito-Lay 18 Piece VP Barbeque Mix, 16 Ounce",NULL,NULL,00028400154628,"Frito Lay BBQ Cookout Mix Variety Pack (8-1 Ounce, 5-.85 Ounce, 5-.75 Ounce) 16.0 Ounces 18 Count Plastic Bags",B07GF6ZDHD,119463,"Frito-Lay 18 Piece VP Barbeque Mix, 16 Ounce",125778,"Frito-Lay 18 Piece VP Barbeque Mix, 16 Ounce"
147434,FRITOS CORN CHIPS 1 OZ,NULL,NULL,0002840009096,FRITOS CORN CHIPS 1 OZ,B07KX9PFCW,122904,Fritos Corn Chips Chili Cheese 1oz Bags 40 Count,147434,FRITOS CORN CHIPS 1 OZ
147491,"Frito-Lay Top N Go Variety Pack, 12 Count",NULL,NULL,00028400204385,"Frito Lay Top-N-Go Variety Pack 33 OZ (9-2.5 OZ, 3-3.5 OZ)",B07FWWNQJN,119358,"Frito-Lay 12 Piece Top N Go Variety Pack, 33 Ounce",147491,"Frito-Lay Top N Go Variety Pack, 12 Count"
147494,"Frito-Lay Top N Go Cheetos Crunchy Flamin' Hot, 2.5oz (12 Count)",NULL,NULL,00028400204361,Cheetos Crunchy Top-N-Go Flamin Hot Cheese Flavored Snacks 2.5 Ounce/12,B07FWVRV7B,119544,"Frito-Lay Top N Go Cheetos Crunchy Flamin' Hot, 2.5oz (12 Count)",147494,"Frito-Lay Top N Go Cheetos Crunchy Flamin' Hot, 2.5oz (12 Count)"
147495,"Frito-Lay Top N Go Tostitos Bite Size Rounds, 2.5oz (12 Count)",NULL,NULL,00028400204279,Tostitos Bite Size TopNGo Tortilla Chips 2.5 Ounce/12 Plastic Bag,B07FWS36Q5,119354,"Tostitos Frito-Lay Top N Go Tostitos Bite Size Rounds, 7.5 Ounce",147495,"Frito-Lay Top N Go Tostitos Bite Size Rounds, 2.5oz (12 Count)"
200280,Frito Lays Variety Sack 18Ct,NULL,NULL,00028400205467,FritoLay Classic Mix Variety Pack 1 Oz 18 Count Bags,B07MJLWZWV,123063,Frito-Lay Frito-Lay Classic Mix Variety Pack 18 Count 18 Count,200280,Frito Lays Variety Sack 18Ct
200280,Frito Lays Variety Sack 18Ct,NULL,NULL,00028400205467,FritoLay Classic Mix Variety Pack 1 Oz 18 Count Bags,B07MYF5HP2,123094,Frito-Lay Classic Mix Variety Pack 18 Count,200280,Frito Lays Variety Sack 18Ct
200370,Fritos Corn Chips Original 10.25 oz,NULL,NULL,00028400156004,Fritos Regular 10.25z,B000UEP4D4,101,"Fritos Corn Chips, Original, 10.25 oz",200370,Fritos Corn Chips Original 10.25 oz
200381,Fritos Spicy Corn Chips Jalapeno Flavored 2 Ounce Pack of 64,NULL,NULL,00028400666312,Fritos  Corn Chips Spicy Jalapeno Flavored 2 Oz,B07CTTGH1V,115485,"Fritos Spicy Corn Chips, Jalapeno Flavored, 2 Ounce (Pack of 64)",200381,Fritos Spicy Corn Chips Jalapeno Flavored 2 Ounce Pack of 64
200701,Frito-Lay Frito-Lay Cheesy Mix Variety Pack 18ct 18 Count,NULL,NULL,00028400227728,"FritoLay Cheesy Mix Variety Pack (15-1Oz, 3-.875Oz) 18 Count Bags",B07N1JB39V,123077,Frito-Lay Frito-Lay Cheesy Mix Variety Pack 18ct 18 Count,200701,Frito-Lay Frito-Lay Cheesy Mix Variety Pack 18ct 18 Count
202091,"Lay's Frito-Lay Crunch & Pop Mix Variety Pack, 8 Ounce",NULL,NULL,00028400156257,"Frito Lay Crunch & Pop Mix (8 - .875 Ounce, 8 - .5 Ounce) 11.0 Ounces 16 Count Plastic Bags",B079V37FJK,102664,"Lay's Frito-Lay Crunch & Pop Mix Variety Pack, 8 Ounce",202091,"Lay's Frito-Lay Crunch & Pop Mix Variety Pack, 8 Ounce"
